datetimestart,datetimestop,provider,server,distance,ping,download,upload
2018-11-20 19:30:01,2018-11-20 19:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,19.169,51.98,5.19
2018-11-20 20:00:01,2018-11-20 20:00:26,Telstra Internet,Telstra (Brisbane),3.77,15.855,45.08,5.1
2018-11-20 20:30:01,2018-11-20 20:30:30,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.817,45.61,4.87
2018-11-20 21:00:01,2018-11-20 21:00:25,Telstra Internet,AARNet (Brisbane),3.77,18.565,31.69,6.05
2018-11-20 21:30:01,2018-11-20 21:30:26,Telstra Internet,Telstra (Brisbane),3.77,16.362,48.82,5.08
2018-11-20 22:00:01,2018-11-20 22:00:27,Telstra Internet,Telstra (Brisbane),3.77,17.929,49.48,5.27
2018-11-20 22:30:01,2018-11-20 22:30:25,Telstra Internet,AARNet (Brisbane),3.77,17.812,54.41,5.39
2018-11-20 23:00:01,2018-11-20 23:00:24,Telstra Internet,AARNet (Brisbane),3.77,17.408,51.39,5.51
2018-11-20 23:30:01,2018-11-20 23:30:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.926,53.29,5.03
2018-11-21 00:00:01,2018-11-21 00:00:24,Telstra Internet,Telstra (Brisbane),3.77,15.622,52.32,5.15
2018-11-21 00:30:01,2018-11-21 00:30:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.432,56.53,4.97
2018-11-21 01:00:01,2018-11-21 01:00:31,Telstra Internet,Foxtel Broadband (Brisbane),3.77,15.605,46.99,5.31
2018-11-21 01:30:01,2018-11-21 01:30:25,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.03,54.69,4.41
2018-11-21 02:00:01,2018-11-21 02:00:26,Telstra Internet,Telstra (Brisbane),3.77,16.574,47.45,5.28
2018-11-21 02:30:01,2018-11-21 02:30:25,Telstra Internet,AARNet (Brisbane),3.77,14.38,56.61,5.71
2018-11-21 03:00:01,2018-11-21 03:00:24,Telstra Internet,Telstra (Brisbane),3.77,16.577,45.57,4.95
2018-11-21 03:30:01,2018-11-21 03:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.001,54.21,4.69
2018-11-21 04:00:01,2018-11-21 04:00:25,Telstra Internet,AARNet (Brisbane),3.77,17.774,52.35,5.87
2018-11-21 04:30:01,2018-11-21 04:30:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.042,50.12,4.72
2018-11-21 05:00:01,2018-11-21 05:00:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.602,55.61,4.86
2018-11-21 05:30:01,2018-11-21 05:30:26,Telstra Internet,Telstra (Brisbane),3.77,15.465,50.08,5.24
2018-11-21 06:00:01,2018-11-21 06:00:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,15.866,46.53,4.96
2018-11-21 06:30:01,2018-11-21 06:30:25,Telstra Internet,Telstra (Brisbane),3.77,15.665,49.51,5.16
2018-11-21 07:00:01,2018-11-21 07:00:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,19.346,54.63,4.31
2018-11-21 07:30:01,2018-11-21 07:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.755,50.26,5.42
2018-11-21 08:00:01,2018-11-21 08:00:25,Telstra Internet,Telstra (Brisbane),3.77,16.904,50.64,5.16
2018-11-21 08:30:01,2018-11-21 08:30:26,Telstra Internet,Internode (Brisbane),3.77,17.301,51.35,4.71
2018-11-21 09:00:01,2018-11-21 09:00:29,Telstra Internet,Internode (Brisbane),3.77,17.166,47.74,5.17
2018-11-21 09:30:01,2018-11-21 09:30:24,Telstra Internet,Telstra (Brisbane),3.77,15.676,45.56,5.47
2018-11-21 10:00:01,2018-11-21 10:00:27,Telstra Internet,Telstra (Brisbane),3.77,17.48,45.82,5.15
2018-11-21 10:30:01,2018-11-21 10:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.488,47.94,5.33
2018-11-21 11:00:01,2018-11-21 11:00:26,Telstra Internet,Telstra (Brisbane),3.77,16.336,48.99,5.07
2018-11-21 11:30:01,2018-11-21 11:30:27,Telstra Internet,Telstra (Brisbane),3.77,17.997,49.9,4.87
2018-11-21 12:00:01,2018-11-21 12:00:23,Telstra Internet,Telstra (Brisbane),3.77,16.982,52.64,4.68
2018-11-21 12:30:01,2018-11-21 12:30:26,Telstra Internet,Telstra (Brisbane),3.77,15.814,46.87,5.23
2018-11-21 13:00:01,2018-11-21 13:00:24,Telstra Internet,AARNet (Brisbane),3.77,17.242,55.32,5.22
2018-11-21 13:30:01,2018-11-21 13:30:24,Telstra Internet,Internode (Brisbane),3.77,15.257,52.48,4.9
2018-11-21 14:00:01,2018-11-21 14:00:25,Telstra Internet,Telstra (Brisbane),3.77,17.048,50.53,4.83
2018-11-21 14:30:01,2018-11-21 14:30:25,Telstra Internet,Internode (Brisbane),3.77,17.493,51.78,4.83
2018-11-21 15:00:01,2018-11-21 15:00:26,Telstra Internet,Telstra (Brisbane),3.77,17.583,47.21,5.17
2018-11-21 15:30:01,2018-11-21 15:30:25,Telstra Internet,Telstra (Brisbane),3.77,17.315,45.35,4.98
2018-11-21 16:00:01,2018-11-21 16:00:25,Telstra Internet,Telstra (Brisbane),3.77,16.129,47.99,5.17
2018-11-21 16:30:01,2018-11-21 16:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.176,48.43,5.21
2018-11-21 17:00:01,2018-11-21 17:00:25,Telstra Internet,Telstra (Brisbane),3.77,18.257,52.12,5.27
2018-11-21 17:30:01,2018-11-21 17:30:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,14.718,54.76,2.85
2018-11-21 18:00:01,2018-11-21 18:00:24,Telstra Internet,Telstra (Brisbane),3.77,17.631,51.45,5
2018-11-21 18:30:01,2018-11-21 18:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.575,48.43,5.27
2018-11-21 19:00:01,2018-11-21 19:00:27,Telstra Internet,Telstra (Brisbane),3.77,17.419,54.01,4.96
2018-11-21 19:30:01,2018-11-21 19:30:24,Telstra Internet,AARNet (Brisbane),3.77,17.362,54.59,4.2
2018-11-21 21:30:01,2018-11-21 21:30:26,Telstra Internet,Telstra (Brisbane),3.77,18.756,46.72,4.61
2018-11-21 22:00:01,2018-11-21 22:00:25,Telstra Internet,Telstra (Brisbane),3.77,16.254,46.19,4.26
2018-11-21 22:30:01,2018-11-21 22:30:25,Telstra Internet,Internode (Brisbane),3.77,19.026,50.17,3.38
2018-11-21 23:00:01,2018-11-21 23:00:27,Telstra Internet,Telstra (Brisbane),3.77,18.728,50.03,4.43
2018-11-21 23:30:01,2018-11-21 23:30:28,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.479,37.18,5.07
2018-11-22 00:00:01,2018-11-22 00:00:24,Telstra Internet,Internode (Brisbane),3.77,18.012,51.97,3.59
2018-11-22 00:30:01,2018-11-22 00:30:26,Telstra Internet,Internode (Brisbane),3.77,17.378,48.26,5.09
2018-11-22 01:00:01,2018-11-22 01:00:25,Telstra Internet,Internode (Brisbane),3.77,18.042,48.79,5.38
2018-11-22 01:30:01,2018-11-22 01:30:27,Telstra Internet,Telstra (Brisbane),3.77,15.732,38.74,5.06
2018-11-22 02:00:01,2018-11-22 02:00:25,Telstra Internet,Telstra (Brisbane),3.77,16.583,47.08,5
2018-11-22 02:30:01,2018-11-22 02:30:27,Telstra Internet,Foxtel Broadband (Brisbane),3.77,15.554,35.39,5.42
2018-11-22 03:00:01,2018-11-22 03:00:25,Telstra Internet,AARNet (Brisbane),3.77,16.038,55,5.15
2018-11-22 03:30:01,2018-11-22 03:30:30,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.26,56.23,2.71
2018-11-22 04:00:01,2018-11-22 04:00:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.763,56.03,3.52
2018-11-22 04:30:01,2018-11-22 04:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.93,55.29,5.11
2018-11-22 05:00:01,2018-11-22 05:00:27,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.736,36.76,5.24
2018-11-22 05:30:01,2018-11-22 05:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.088,55.34,5.08
2018-11-22 06:00:01,2018-11-22 06:00:27,Telstra Internet,Telstra (Brisbane),3.77,18.393,48.55,4.7
2018-11-22 06:30:01,2018-11-22 06:30:29,Telstra Internet,AARNet (Brisbane),3.77,15.746,54.93,4.82
2018-11-22 07:00:01,2018-11-22 07:00:24,Telstra Internet,Telstra (Brisbane),3.77,17.179,50.21,5.12
2018-11-22 07:30:01,2018-11-22 07:30:23,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.696,54.11,3.68
2018-11-22 08:00:01,2018-11-22 08:00:32,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.882,37.2,3.63
2018-11-22 08:30:01,2018-11-22 08:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.118,50.02,5.19
2018-11-22 09:00:01,2018-11-22 09:00:29,Telstra Internet,Telstra (Brisbane),3.77,16.614,47.75,5.07
2018-11-22 10:00:01,2018-11-22 10:00:29,Telstra Internet,Telstra (Brisbane),3.77,16.935,32.89,5.29
2018-11-22 10:30:01,2018-11-22 10:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.293,48.5,5.21
2018-11-22 11:00:01,2018-11-22 11:00:25,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.172,56.34,4.4
2018-11-22 11:30:01,2018-11-22 11:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.087,52.71,4.12
2018-11-22 12:00:01,2018-11-22 12:00:24,Telstra Internet,Telstra (Brisbane),3.77,17.244,45.28,5.16
2018-11-22 12:30:01,2018-11-22 12:30:27,Telstra Internet,Telstra (Brisbane),3.77,17.42,49.53,4.56
2018-11-22 13:00:01,2018-11-22 13:00:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.264,56.44,4.37
2018-11-22 13:30:01,2018-11-22 13:30:26,Telstra Internet,Telstra (Brisbane),3.77,16.836,39.54,5.13
2018-11-22 14:00:01,2018-11-22 14:00:23,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.839,56.29,4.37
2018-11-22 14:30:01,2018-11-22 14:30:27,Telstra Internet,Telstra (Brisbane),3.77,18.024,48.16,5.13
2018-11-22 15:00:01,2018-11-22 15:00:29,Telstra Internet,Internode (Brisbane),3.77,17.706,45.85,5.15
2018-11-22 15:30:01,2018-11-22 15:30:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.709,55.13,4.94
2018-11-22 16:00:01,2018-11-22 16:00:25,Telstra Internet,'Yes' Optus (Brisbane),3.77,18.262,55.75,5.27
2018-11-22 16:30:01,2018-11-22 16:30:24,Telstra Internet,Telstra (Brisbane),3.77,17.591,48.27,3.79
2018-11-22 17:00:01,2018-11-22 17:00:25,Telstra Internet,Internode (Brisbane),3.77,17.875,45.64,5.41
2018-11-22 17:30:01,2018-11-22 17:30:24,Telstra Internet,AARNet (Brisbane),3.77,18.065,55.13,5.98
2018-11-22 18:00:01,2018-11-22 18:00:28,Telstra Internet,AARNet (Brisbane),3.77,17.626,43.93,5.09
2018-11-22 18:30:01,2018-11-22 18:30:25,Telstra Internet,Telstra (Brisbane),3.77,17.299,46,4.85
2018-11-22 19:00:01,2018-11-22 19:00:26,Telstra Internet,Telstra (Brisbane),3.77,17.922,46.65,5.22
2018-11-22 19:30:01,2018-11-22 19:30:24,Telstra Internet,AARNet (Brisbane),3.77,17.527,55.05,6.07
2018-11-22 20:00:01,2018-11-22 20:00:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,19.684,52.13,2.94
2018-11-22 20:30:01,2018-11-22 20:30:28,Telstra Internet,AARNet (Brisbane),3.77,18.237,55.34,5.57
2018-11-22 21:00:02,2018-11-22 21:00:25,Telstra Internet,Telstra (Brisbane),3.77,17.971,52.3,4.93
2018-11-22 21:30:01,2018-11-22 21:30:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,20.779,51.64,4.9
2018-11-22 22:00:01,2018-11-22 22:00:27,Telstra Internet,AARNet (Brisbane),3.77,17.625,51.31,5.41
2018-11-22 22:30:01,2018-11-22 22:30:24,Telstra Internet,Telstra (Brisbane),3.77,17.508,51.9,4.8
2018-11-22 23:00:01,2018-11-22 23:00:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.897,51.73,4.42
2018-11-22 23:30:02,2018-11-22 23:30:28,Telstra Internet,Telstra (Brisbane),3.77,16.26,47.31,5.12
2018-11-23 00:00:01,2018-11-23 00:00:25,Telstra Internet,Foxtel Broadband (Brisbane),3.77,15.533,55.95,3.32
2018-11-23 00:30:01,2018-11-23 00:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.024,52.03,4.88
2018-11-23 01:00:01,2018-11-23 01:00:25,Telstra Internet,Telstra (Brisbane),3.77,16.135,48.5,5.17
2018-11-23 01:30:01,2018-11-23 01:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,18.167,52.95,4.72
2018-11-23 02:00:02,2018-11-23 02:00:27,Telstra Internet,Telstra (Brisbane),3.77,17.012,47.82,4.26
2018-11-23 02:30:01,2018-11-23 02:30:25,Telstra Internet,Telstra (Brisbane),3.77,17.32,46.53,5.07
2018-11-23 03:00:01,2018-11-23 03:00:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.983,55.68,4.79
2018-11-23 03:30:01,2018-11-23 03:30:25,Telstra Internet,AARNet (Brisbane),3.77,16.22,56.39,5.44
2018-11-23 04:00:01,2018-11-23 04:00:24,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.513,55.75,4.8
2018-11-23 04:30:01,2018-11-23 04:30:27,Telstra Internet,Telstra (Brisbane),3.77,16.012,45.42,4.99
2018-11-23 05:00:01,2018-11-23 05:00:25,Telstra Internet,Foxtel Broadband (Brisbane),3.77,16.655,56.12,4.43
2018-11-23 05:30:01,2018-11-23 05:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.284,53.85,5.02
2018-11-23 06:00:01,2018-11-23 06:00:26,Telstra Internet,Telstra (Brisbane),3.77,17.467,49.01,5.14
2018-11-23 06:30:01,2018-11-23 06:30:26,Telstra Internet,AARNet (Brisbane),3.77,16.741,55.77,4.56
2018-11-23 07:00:01,2018-11-23 07:00:25,Telstra Internet,Telstra (Brisbane),3.77,17.129,47.96,5.12
2018-11-23 07:30:01,2018-11-23 07:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.235,50.14,5.18
2018-11-23 08:00:01,2018-11-23 08:00:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,16.269,45.68,5.14
2018-11-23 08:30:01,2018-11-23 08:30:24,Telstra Internet,AARNet (Brisbane),3.77,14.129,55.66,6.64
2018-11-23 09:00:01,2018-11-23 09:00:24,Telstra Internet,Telstra (Brisbane),3.77,15.204,49.85,5.21
2018-11-23 09:30:01,2018-11-23 09:30:28,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.731,55.07,2.72
2018-11-23 10:00:01,2018-11-23 10:00:27,Telstra Internet,Telstra (Brisbane),3.77,16.708,47.14,5.26
2018-11-23 10:30:01,2018-11-23 10:30:24,Telstra Internet,AARNet (Brisbane),3.77,17.319,54.96,6.03
2018-11-23 11:00:01,2018-11-23 11:00:27,Telstra Internet,Telstra (Brisbane),3.77,16.182,46.78,5.12
2018-11-23 11:30:01,2018-11-23 11:30:24,Telstra Internet,Telstra (Brisbane),3.77,18.793,48.54,5.45
2018-11-23 12:00:01,2018-11-23 12:00:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,17.823,53.93,4.55
2018-11-23 12:30:01,2018-11-23 12:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.537,51.49,5.02
2018-11-23 13:00:01,2018-11-23 13:00:27,Telstra Internet,Internode (Brisbane),3.77,17.714,48.41,5.24
2018-11-23 13:30:01,2018-11-23 13:30:24,Telstra Internet,AARNet (Brisbane),3.77,17.456,55.84,5.26
2018-11-23 14:00:01,2018-11-23 14:00:27,Telstra Internet,Telstra (Brisbane),3.77,17.249,50.14,5.41
2018-11-23 14:30:01,2018-11-23 14:30:26,Telstra Internet,Telstra (Brisbane),3.77,16.527,47.68,4.87
2018-11-23 15:00:01,2018-11-23 15:00:25,Telstra Internet,Foxtel Broadband (Brisbane),3.77,16.201,42.19,5.2
2018-11-23 15:30:01,2018-11-23 15:30:26,Telstra Internet,AARNet (Brisbane),3.77,17.867,56.34,5.21
2018-11-23 16:00:01,2018-11-23 16:00:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.828,55.46,4.03
2018-11-23 16:30:01,2018-11-23 16:30:24,Telstra Internet,Internode (Brisbane),3.77,16.994,49.51,5.21
2018-11-23 17:00:01,2018-11-23 17:00:26,Telstra Internet,Telstra (Brisbane),3.77,15.844,45.25,4.61
2018-11-23 17:30:01,2018-11-23 17:30:26,Telstra Internet,Telstra (Brisbane),3.77,16.604,42.36,4.98
2018-11-23 18:00:01,2018-11-23 18:00:28,Telstra Internet,Telstra (Brisbane),3.77,16.919,47.19,5.28
2018-11-23 18:30:01,2018-11-23 18:30:26,Telstra Internet,AARNet (Brisbane),3.77,17.752,55.6,3.96
2018-11-23 19:00:01,2018-11-23 19:00:28,Telstra Internet,Internode (Brisbane),3.77,16.417,52.66,5.16
2018-11-23 19:30:01,2018-11-23 19:30:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.036,48.94,4.78
2018-11-23 20:00:01,2018-11-23 20:00:28,Telstra Internet,Telstra (Brisbane),3.77,16.385,50.31,5.41
2018-11-23 20:30:01,2018-11-23 20:30:23,Telstra Internet,Telstra (Brisbane),3.77,17.941,47.86,5.03
2018-11-23 21:00:01,2018-11-23 21:00:24,Telstra Internet,Telstra (Brisbane),3.77,16.12,53.4,5.02
2018-11-23 21:30:01,2018-11-23 21:30:29,Telstra Internet,Foxtel Broadband (Brisbane),3.77,15.617,37.95,4.68
2018-11-23 22:00:01,2018-11-23 22:00:28,Telstra Internet,Telstra (Brisbane),3.77,16.281,46.77,4.93
2018-11-23 22:30:01,2018-11-23 22:30:25,Telstra Internet,AARNet (Brisbane),3.77,17.658,55.93,5.25
2018-11-23 23:00:01,2018-11-23 23:00:27,Telstra Internet,Internode (Brisbane),3.77,16.858,50.55,4.91
2018-11-23 23:30:01,2018-11-23 23:30:23,Telstra Internet,AARNet (Brisbane),3.77,16.953,55.71,4.75
2018-11-24 00:00:01,2018-11-24 00:00:26,Telstra Internet,Telstra (Brisbane),3.77,17.741,48.27,5.22
2018-11-24 00:30:01,2018-11-24 00:30:26,Telstra Internet,Internode (Brisbane),3.77,17.331,41.04,4.77
2018-11-24 01:00:01,2018-11-24 01:00:23,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.312,45.48,4.94
2018-11-24 01:30:01,2018-11-24 01:30:24,Telstra Internet,AARNet (Brisbane),3.77,17.648,52.61,5.62
2018-11-24 02:00:01,2018-11-24 02:00:29,Telstra Internet,Telstra (Brisbane),3.77,15.267,48.63,4.92
2018-11-24 02:30:01,2018-11-24 02:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.887,48.22,4.88
2018-11-24 03:00:01,2018-11-24 03:00:24,Telstra Internet,AARNet (Brisbane),3.77,15.306,56.32,5.17
2018-11-24 03:30:01,2018-11-24 03:30:24,Telstra Internet,Internode (Brisbane),3.77,17.789,51.33,4.93
2018-11-24 04:00:01,2018-11-24 04:00:25,Telstra Internet,AARNet (Brisbane),3.77,15.904,51.68,5.42
2018-11-24 04:30:01,2018-11-24 04:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.963,50.25,5.04
2018-11-24 05:00:01,2018-11-24 05:00:28,Telstra Internet,Telstra (Brisbane),3.77,19.876,49.11,5
2018-11-24 05:30:01,2018-11-24 05:30:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,16.28,43.58,4.85
2018-11-24 06:00:01,2018-11-24 06:00:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.698,55.38,5.09
2018-11-24 06:30:01,2018-11-24 06:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.224,44.2,5.13
2018-11-24 07:00:01,2018-11-24 07:00:24,Telstra Internet,AARNet (Brisbane),3.77,16.43,55.71,6.07
2018-11-24 07:30:01,2018-11-24 07:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.765,46.36,5.05
2018-11-24 08:00:01,2018-11-24 08:00:28,Telstra Internet,Internode (Brisbane),3.77,17.596,47.61,4.49
2018-11-24 08:30:01,2018-11-24 08:30:25,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.214,47.86,4.43
2018-11-24 09:00:01,2018-11-24 09:00:24,Telstra Internet,Telstra (Brisbane),3.77,17.812,51.98,4.8
2018-11-24 09:30:01,2018-11-24 09:30:27,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.432,55.83,2.18
2018-11-24 10:00:01,2018-11-24 10:00:30,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.844,45.49,4.97
2018-11-24 10:30:01,2018-11-24 10:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,18.676,55.5,4.03
2018-11-24 11:00:01,2018-11-24 11:00:25,Telstra Internet,Telstra (Brisbane),3.77,16.444,47.55,5.05
2018-11-24 11:30:01,2018-11-24 11:30:25,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.289,45.77,5.12
2018-11-24 12:00:01,2018-11-24 12:00:23,Telstra Internet,AARNet (Brisbane),3.77,17.606,55.04,6.39
2018-11-24 12:30:01,2018-11-24 12:30:27,Telstra Internet,Telstra (Brisbane),3.77,16.35,47.25,4.94
2018-11-24 13:00:01,2018-11-24 13:00:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,18.805,54.57,2.13
2018-11-24 13:30:01,2018-11-24 13:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.923,48.84,4.98
2018-11-24 14:00:01,2018-11-24 14:00:27,Telstra Internet,Telstra (Brisbane),3.77,16.14,46.93,4.6
2018-11-24 14:30:01,2018-11-24 14:30:24,Telstra Internet,Telstra (Brisbane),3.77,17.647,49.6,4.7
2018-11-24 15:00:01,2018-11-24 15:00:26,Telstra Internet,Telstra (Brisbane),3.77,18.25,44.08,4.73
2018-11-24 15:30:01,2018-11-24 15:30:27,Telstra Internet,Telstra (Brisbane),3.77,16.663,47.9,4.99
2018-11-24 16:00:01,2018-11-24 16:00:27,Telstra Internet,Telstra (Brisbane),3.77,18.059,48.08,4.75
2018-11-24 16:30:01,2018-11-24 16:30:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.818,45.41,4.84
2018-11-24 17:00:01,2018-11-24 17:00:29,Telstra Internet,Internode (Brisbane),3.77,18.265,48.28,4.73
2018-11-24 17:30:01,2018-11-24 17:30:24,Telstra Internet,AARNet (Brisbane),3.77,15.925,56.31,6.15
2018-11-24 18:00:01,2018-11-24 18:00:30,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.509,37.71,5.11
2018-11-24 18:30:01,2018-11-24 18:30:24,Telstra Internet,Telstra (Brisbane),3.77,17.738,53.31,5.06
2018-11-24 19:00:01,2018-11-24 19:00:24,Telstra Internet,Telstra (Brisbane),3.77,16.266,50.54,4.68
2018-11-24 19:30:01,2018-11-24 19:30:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,16.297,45.47,4.73
2018-11-24 20:00:01,2018-11-24 20:00:23,Telstra Internet,Foxtel Broadband (Brisbane),3.77,15.786,54.58,3.53
2018-11-24 20:30:01,2018-11-24 20:30:26,Telstra Internet,Telstra (Brisbane),3.77,17.139,47.87,4.63
2018-11-24 21:00:01,2018-11-24 21:00:24,Telstra Internet,Telstra (Brisbane),3.77,17.945,46.14,4.95
2018-11-24 21:30:01,2018-11-24 21:30:28,Telstra Internet,Telstra (Brisbane),3.77,16.412,52.99,5.2
2018-11-24 22:00:01,2018-11-24 22:00:23,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.106,55.73,4.3
2018-11-24 22:30:01,2018-11-24 22:30:25,Telstra Internet,Telstra (Brisbane),3.77,17.046,47.94,4.87
2018-11-24 23:00:01,2018-11-24 23:00:27,Telstra Internet,'Yes' Optus (Brisbane),3.77,16.012,51.59,3.82
2018-11-24 23:30:01,2018-11-24 23:30:26,Telstra Internet,Telstra (Brisbane),3.77,16.642,47.39,4.67
2018-11-25 00:00:01,2018-11-25 00:00:23,Telstra Internet,AARNet (Brisbane),3.77,14.777,54.58,5.97
2018-11-25 00:30:01,2018-11-25 00:30:25,Telstra Internet,Telstra (Brisbane),3.77,17.181,46.91,4.97
2018-11-25 01:00:01,2018-11-25 01:00:26,Telstra Internet,Telstra (Brisbane),3.77,16.682,49.15,4.6
2018-11-25 01:30:01,2018-11-25 01:30:24,Telstra Internet,Telstra (Brisbane),3.77,16.642,46.36,4.84
2018-11-25 02:00:01,2018-11-25 02:00:27,Telstra Internet,Internode (Brisbane),3.77,17.459,47.42,4.93
2018-11-25 02:30:01,2018-11-25 02:30:27,Telstra Internet,Telstra (Brisbane),3.77,19.53,45.05,4.98
2018-11-25 03:00:01,2018-11-25 03:00:23,Telstra Internet,AARNet (Brisbane),3.77,17.459,56.24,6.33
2018-11-25 03:30:01,2018-11-25 03:30:25,Telstra Internet,Telstra (Brisbane),3.77,16.416,48.28,4.92
2018-11-25 04:00:01,2018-11-25 04:00:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,17.364,56.01,4.99
2018-11-25 04:30:01,2018-11-25 04:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,18.238,55.34,5.2
2018-11-25 05:00:01,2018-11-25 05:00:29,Telstra Internet,Telstra (Brisbane),3.77,15.865,46.56,5.25
2018-11-25 05:30:01,2018-11-25 05:30:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,15.657,55.55,4.71
2018-11-25 06:00:01,2018-11-25 06:00:24,Telstra Internet,Telstra (Brisbane),3.77,18.205,50.12,4.63
2018-11-25 06:30:01,2018-11-25 06:30:28,Telstra Internet,Telstra (Brisbane),3.77,16.803,45.49,4.96
2018-11-25 07:00:01,2018-11-25 07:00:26,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.215,53.42,5.03
2018-11-25 07:30:01,2018-11-25 07:30:24,Telstra Internet,Internode (Brisbane),3.77,17.77,48.07,5.32
2018-11-25 08:00:01,2018-11-25 08:00:26,Telstra Internet,Internode (Brisbane),3.77,17.553,50.75,3.75
2018-11-25 08:30:01,2018-11-25 08:30:24,Telstra Internet,Foxtel Broadband (Brisbane),3.77,16.695,47.14,4.6
2018-11-25 09:00:01,2018-11-25 09:00:22,Telstra Internet,'Yes' Optus (Brisbane),3.77,17.079,56.15,5.07
2018-11-25 09:30:01,2018-11-25 09:30:24,Telstra Internet,AARNet (Brisbane),3.77,17.042,55.87,5.01
2018-11-25 10:00:01,2018-11-25 10:00:26,Telstra Internet,AARNet (Brisbane),3.77,16.594,55.57,5.29
2018-11-25 10:30:01,2018-11-25 10:30:27,Telstra Internet,Foxtel Broadband (Brisbane),3.77,17.293,36.76,5.01
2018-11-25 11:00:01,2018-11-25 11:00:25,Telstra Internet,Internode (Brisbane),3.77,17.733,49.34,4.53
2018-11-25 11:30:01,2018-11-25 11:30:25,Telstra Internet,Telstra (Brisbane),3.77,15.189,45.77,4.94
2018-11-25 12:00:01,2018-11-25 12:00:23,Telstra Internet,'Yes' Optus (Brisbane),3.77,18.116,56.14,5.33
